id;text;HS;TR;AG
23970;@PuTitaTrevi Eres una perra muy puta mereces que te viole aqu tengo lo que necesitas puta;1;1;1
20139;acabo de ver a una seora igualita a lupita dalessio y dije fue como OMFG IS DAT LA LEONA DORMIDA O NOMAS OTRA SEORA GERA;0;0;0
22691;"Esta es la serie con la que Jess Hdez-Gero obtuvo la V Beca Jacobo Tosio &gt;&gt;&gt; https://t.co/YEQ2fRJwiv";0;0;1
24581;@KaaSeeeR Q ya lo sabemos callate ya puta;1;1;1
24829;@defays_mikael @rickcenturion cllate zorra ac los leprosos no opinan;0;0;0
22309;@nick17buero Opaa jajaja comemela entonces ajajaj;0;0;0
21381;@EJCJ @MartinaSotoPose No creo que nadie confunda acoso con seduccin ni violacin con fantasia sexual.;0;0;0
22532;@FacuGajardoBRC Callate zorra crema;1;1;1
24376;Gabinete de los Emiratos rabes Unidos aprueba la estructura de la junta de la Agencia Espacial de los EAU https://t.co/bODPj4vEMW #wamnews;0;0;0
23557;@FRANKLYMIGUEL @higuitarene Oste gran... Gonorrea escoria de mierda.... Respete al dolo de Ren... Gran imbcil... Si;0;0;0
20502;@juliesart0rio JAJAJAJAJAJA cllate puta;1;1;1
24288;Cllate escoria. https://t.co/5ojgV43rEn;0;0;0
24734;@GarayCeci Jajajaja cllate perra y hace un bebe;1;1;1
24355;@SofiParias @Tomipassamonti Jajajajajajajaj callate puta dmierda;1;1;1
22998;@Joel_10_10 bueno q si que te calles de una puta vez y actualiza el fortnite;0;0;0
22631;Lo mismo que sinti Miare y muchas chicas ms que sufrieron tu acoso y tus mentiras. Imbcil. Puto asco https://t.co/o7DO7euRsp;0;0;0
23563;@Enriwhaaaaat @sofiafernanda29 CALLATE PUTA;1;1;1
24830;@pixitaa Lo siguiente sera ensear la puta polla a la gente borja;0;0;0
21768;En las ltimas 24h varias peleas callejeras en ceuta por parte de los ltimos en saltar violentamente la valla. Y el gobierno pide respeto???;1;0;0
22585;Malditos rabes que devolveram o Cazares!;1;0;1
22538;Oye viste lo de Sampa... -Cllate zorra te ganamos 9-0;1;1;1
24779;@vikidonda Cllate GUARRA!!!;1;1;1
22822;@AjitPaiFCC mereces morirte pedazo de mierda hijo de puta ojal te entren un milln de tumores en el p uto cerebro hijo de la gran zorra.;0;0;0
21140;#yaesmediodia32 los comunistas cuantos asesinatos cometieron con Franco no te violaban por la calle no tenas moros con navajas atracando no te ibas a trabajar y te okupaban tu piso manteros drogas y asesinos y rumanos sudacas con 150 detenciones;1;0;1
23762;-Porque los gallos no tienen manos? -Porque las gallinas no tienen tetas;1;0;0
24061;"""""los estupidos """"""""rabes"""""""" de la universidad https://t.co/QhxBVSRmMx""""";1;0;1
24701;@FlorenciaJerez8 Cllate perra es mioo;1;1;1
20705;@todonoticias @jorgejorge68 Callate hijo de puta golpista.!!!;0;0;0
23680;Para l tu eres la perra y segn t fue un caballero;1;1;1
20621;Cambio de junta directiva club activo 20-30 Colon Sur en Club rabe https://t.co/9mMMS82eH9;0;0;0
24183;Por mamadas como estas nos odian odian a los geros. https://t.co/ZW69t936hN;1;0;1
24268;@Esmexcnco @uggzo Hola reyna tu eres cncowers y apoyas a esta uggly zorra no lo puedo crerr;1;1;0
23808;La puta escena en la que la asitica salva a Finn? Pero tu eres subnormal o como va?;0;0;0
21769;@Yolandamar3 Los musulmanes no tienen ni puta idea de lo que es una mujer. Para ellos las mujeres son esclavas.;0;0;0
23097;@isabellagiehl si la puta q te pario virgen de mierda no digas nada no opines callate nunca em tu vida probaste miche con seven up aa pero ron con coca cola si babieca balurdaaaa;1;1;1
23536;@AgustinLaje Y seguro despus denuncian por acoso y violacin a los pobres hombres que trataban de separarlas;0;0;0
22182;@EAbidalOfficial @elchiringuitotv @jpedrerol En toda la puta boca!! Para q no hableis mas tonterias q sois unos vendehumos!!!;0;0;0
23985;"Son mentas preciosa; tu siempre sers mi bebe. #sorento t eres mi gordita y el #GLI es mi perra  https://t.co/01TqPLw5sC";0;0;1
22783;Retratao el roomba sudaca. https://t.co/4KA6aCyNDb;1;1;0
23951;@quintoemperador Si zoro es la polla no es culpa nuestra;0;0;0
23747;@Ambitocom Cllate hoy!!!! La puta que te pario!!!! Deja 1 DA SIN MALAS NOTICIAS... 1 da de paz!!!!! La recalcada concha de tu madre;0;0;0
21755;Pea llamando zorra a Hyuna por hacer un MV moviendo el culo y enseando canalillo menos mal que los coreanos no son machistas ni nada;1;1;0
24206;Se estima que 800 #venezolanos llegan cada da a la ciudad de #BoaVista. Descubre las historias de estos inmigrantes con @lunaperalta https://t.co/MAKg52gPoB  https://t.co/LJrC7BlTdb;0;0;0
21488;https://t.co/iy0wioBS3s me tuve que hacer un FB nuevo porque los rabes hijos de puta me hackearon el anterior. Quien quiera mandarme la solicitud bienvenido va a ser  lo ms feo es que tena un montn de pginas donde me pasaba las noches viendo y compartiendo buenos vdeos;1;0;1
24888;Ojala se rompan el arabe en las jodas;0;0;0
20610;@Adritanke Que te calles sucia perra.;1;1;1
24674;POR QU LOS ARABES HACEN TTS OJALA SABER DE Q HABLAN LPM  @BTS_twt;0;0;0
22583;@mujerlunabella Para que la negra si t eres bien puta no hagas promocin pa mi que lo nico que quieres es un pinch tro;1;1;1
20596;Guarra se folla a Pap Noel en un autobs https://t.co/YUseYMe6ss https://t.co/jGhp8RBRUo;0;0;0
23129;Alfred se mereca estar nominado en serio. Qu puta vergenza #OTGala9;0;0;0
23202;Le dije a mi vieja que era rompe pija y me dice ' callate puta'AJJAJAJA la odio;1;1;1
24542;@anaisbernal Si eres imbcil ahora te jodes.;0;0;0
20017;@mspn95 @SC_ESPN Callate gallina puta y cntala cmo quieras!! Bolso culo facil!! Jajajaaj hijooo;1;1;1
21731;Como que me siguieron un montn de rabes juntos .. me siento invadido jajaja que pas;1;0;1
20329;arabe es un temaiken amigos no veo la hora de q lo pasen en blv;0;0;0
23212;@stevelean4real pues no te voy a engaar mis tuits son una puta mierda pero pa q pueda enserselo a mis colegas y fardar de q me sigues la verdad;0;0;0
23746;El curioso caso del hombre que solo ve machismo si el acusado es un rabe.;0;0;0
20489;ven hijo que te voy a ensear la ciudad. aqu est la PUTA GENTE!!!!;0;0;0
24378;@Paola5Navarro @susanag80268937 @ho_elvy @UniNoticias Mejor tu cllate zorra que t pides likes a tus fotos horribles en Facebook y est bien fea jajajaja;1;1;1
21326;Todo es ji ji y ja ja con los chistes sobre rabes y bombas hasta que te toca con uno de ellos en un vuelo;1;0;0
21738;@Julia55445365 Julia vos tambien sos hermosa la puta madre callate;0;0;0
20429;LA PUTA MADRE POR FINN CHIELLINI PURO LOCO GRACIAS BENATIA TE MERECES EL PINCHE CIELO #ForzaJuve Vamos Juventus;0;0;0
20486;@fidgetspintana callate perra tonta;1;1;1
23905;@FreddyGuevaraC @NTN24 Callate q estas preso hijo de tu puta mae;0;0;0
21624;@JorgeMasta @elchiringuitotv Si es cierto solo les restrego la polla en la cara a todas las que estaban alli de blanco jajajjajajjajjaa me dievierte eso;1;0;1
23650;@iReeSet @iHarDwell94 @ItsLeakz_ @xBBruma_ @Guuuiller9 tu callate ya subnormal das mucha pena con 22 aos que tienes eh ESCORIA;0;0;0
20943;@Ketonto Jajja no digas tonteras. Jordi le ha respondido de puta madre.;0;0;0
20270;Me voy de viaje con unos tos de mi pap y solo hablan en rabe;0;0;0
23695;#CLM @GarciaPage reclama un pacto de Estado sobre inmigracin y exige a Casado que sea ms @interiorgob @policia https://t.co/rAAj78Hoaj;0;0;0
23517;Esta chaqueta de @bunburyoficial ya puede ser tuya y adems por una buena causa https://t.co/kP9srJQOCz @CatawikiES @sonoramaribera @CEARefugio #Musica #Solidaridad #Refugiados https://t.co/TFvBNhbNRi;0;0;0
23032;@MarysabelPuerto Mejor callate cara de puta o reputa como tu madre.. Se nota que te hacen falta estos https://t.co/3jeehNQzy1;1;1;1
20594;SALES EN FOTO ENSEANDO PERO NO ME PASAS NUDE. SO PUTA. FEMINISTA DE MIERDA. TE REPORTO. Os juro que me lo creo 100%;1;1;1
21264;@lortegadiaz Coo eh tu madre maldita perra pudrete mamagueba Tu eres culpable;1;1;1
24317;No escucho por nadie que condenen al nutrido grupo de emigrantes indocumentados africanospor su martato a una turista en Varselona Espana y la gorpisa que le propinaron al cubanoamericano que fue a defenderla ni he visto ni escuchado a nadie condenando este actocriminal;1;0;1
21080;@Cooperativa Es verdad...yo siempre acoso a mujeres de faldas hasta la rodilla y botas baqueras!! y el peinado tambien influye muchisimo...;1;0;1
20218;JACKIE Y HYDE MERECIAN ESTAR JUNTOS LA PUTA MADRE QUIERO ROMPER TODO;0;0;0
21041;"Trump arremete contra las mujeres que lo acusan de acoso sexual; asegura que las denuncias de las 16 mujeres son 'historias inventadas' https://t.co/5A4r7PPtYt https://t.co/UePk8310gP";0;0;1
20434;Fuimos a un local de comida rabe. Nos gust. Echaba de menos probar el falafel;0;0;0
21378;@Jaime_Parejo Has visto a Adn decir 'mi novia es sevillista y es una puta ms' en un vdeo colgado por el Betis en su cuenta de Twitter?;0;0;0
24515;Aaaa les quera ensear estas fotos del sbado que me senta bn perra https://t.co/pgtAiVclTk;1;1;0
24775;@TaeDameMimosxxx Espera apenas estoy en el primer cap cllate ya la puta madre;0;0;0
22755;Primas de 2.000 euros para los indocumentados que se marchen de Francia https://t.co/NJ7OmJftJF va @elmundoes;0;0;0
24332;@mentallycamila Mira Sara mejor cllate puta. Si la gente que trabaja en aeropuerto tiene un trabajo que hacer y si no lo hacen. Todos tenemos derecho de usar nuestras voces para que oigan hagan su trabajo bien.;1;1;1
22819;@CeleRoldan11 @LucasSpadafora CALLATE YO ME LO DESCARGE YEGUA HIJA DE PUTA EN EL GRUPO HACES LO MISMO y de paso te dejo a moria https://t.co/jDGsabrHfW;1;1;1
24996;@miriaan_ac @Linaveso_2105 @HumildesSquad_ CLLATEEEE ZORRA AHRE #CNCO #BestBoyBand #iHeartAwards;1;1;1
21628;@DrodriguezVen @mauriciomacri Callate perra mona que aqu uds no respetan nada ni siquiera el hambre qu pasa el pueblo sucia malparia;1;1;1
20364;Y t eres una perra como dice Joss Stone https://t.co/cDRan4DaSa;1;1;1
22829;Casado y Rivera contra la inmigracin ilegal. Snchez e Iglesias a favor de la invasin masiva y violenta de subsaharianos.A quin preferirn los espaoles?;0;0;0
21815;A Benzema le va a nacer un embrin en la garganta de tanto chuparle la polla a Zidane;0;0;0
23891;Lo que se consigue con empresarios canallas y masiva inmigracin ilegal que permite bajada de sueldos y de derechos laborales por la enorme oferta de mano de obra barata. Y los polticos la mar de contentos. https://t.co/qrlaRgILbd;1;0;1
23149;Tengo sueo. VECINO CALLATE LA PUTA BOCA O AL MENOS VOCALIZA PARA QUE ME ENTERE DE TU PELICULA MENTAL;0;0;0
20228;@FakuuFlores No todos tenemos tus maas zorra;1;1;1
21251;"""""Mientras el presidente okupa sigue de vacaciones cada da llegan a Espaa cientos de inmigrantes ilegales por el efecto llamada provocado por el Gobierno. Ya han llegado ms ilegales que en todo 2017. Y lo que preocupa a Bruselas es el """"""""riesgo populista"""""""". https://t.co/dXYvuxjOXH""""";0;0;1
23598;ESCORPIONGOLDEN: MakotoG77 Fer_Gay Cllate puta;1;1;1
20007;Antonio Caballero y como ser de mal gusto e ignorante a la vez. Claro que no es lo mismo acoso sexual y violacin pero hay varias conductas que componen la violencia sexual.;0;0;0
20130;@Alechaschas 12 aos jugando a la Play le ensearon bastante. Que hijo de remil puta!!!!!!;0;0;0
23379;La Navidad es una puta mierda porque se junta toda la familia a decir y cantar tonteras y estoy hasta la polla de las fiestas porque yo solo quiero morirme. F I N.;0;0;0
20917;Tu mujer es muy linda para verla con un solo ojo' la puta madre jajajajajajajjajaj;0;0;0
20009;Pablo Casado debera estudiar un mster en inmigracin https://t.co/Pcz6GPJ6dG;0;0;0
22421;@PPatriciamh @SUKOICRIOLLO Callate puta. A esa mierda la insulto cuando me da la gana. Y suerte que este podrido porque se lo samparia en la cara;1;1;1
21772;Forzando la puta puerta y diciendo 'NONO! ES MIO ES MIO NONO! NO TE LO VOY A ENSEAR ES MIO!' Asi por la puta cara... De verdad que necesidad tendra la seora de coger un puto movil cuando te hemos visto ostia... Roba una tienda no robes moviles a unos jovenes que no tienen culpa;0;0;0
20440;esque zorra callate y no opines plis;1;1;1
22068;Yo justo cambiando la contrasea de facebook y me empieza a salir toda la hue en rabe y yo;0;0;0
20463;Y yo sin papeles;0;0;0
24238;@jovencito9797 Comemela a mi jejeje;0;0;0
22254;@HowToSnorlax @s0ymia Diego me caguen tu puta madre callate ya ostia puta me caguen diso;0;0;0
24663;Nudos en la garganta que slo tu polla puede deshacer.;0;0;0
22944;@policia la Malagueta est llena de indocumentados tocapelotas. Gracias por vuestra inestimable ayuda con la recogida de residuos orgnicos;1;0;1
23099;@bysTaXx Let's go with all the videos No se si escribi biennial no y the parces a yordi el ninio polla y no solo en la Cara;0;0;0
21269;Ahhh.siiii...el idiota de antes. Te paso las fotos de esta noche. Tu eres un hijo de puta especial. Pra ti si....;0;0;0
24328;Puta que me buena callada de hocico https://t.co/feBLWc61ao;1;1;1
24727;Es la hora de la siesta. Cmo se dice 'siesta' en femenino? Fregar los platos.;1;0;0
23832;Al final un iletrado sin papeles. https://t.co/nQ4IptGJLd;1;1;1
24372;seniel deja de decir tonterias de una puta vez vale gracias;0;0;0
23799;@IrantzuVarela Claro porque todo lo que hace un pene esta mal y todo lo que hace un coo es maravilloso... A ver si te tropiezas con todas tus generalizaciones;1;0;0
23391;Como la rompe ecko en arabe;0;0;0
22516;@TamiFS_art comeme los cojones puto imbcil de la polla;0;0;0
22969;@Gersoto88 @goguevar @gobierno Ya cllate de una puta vez Gerardo;0;0;0
21210;me pone MUY nerviosa la gente que hace unboxings de lbumes y se queda media hora enseando la portada y cada puta pgina colega;0;0;0
24296;Tan misteriosos son? Dejen chismosear al prjimo https://t.co/5uVsDJFBuW;0;0;0
22890;La rompe rabe wacho;0;0;0
20212;Mira @chandlerriggs en un futuro busca trabajos en los que te quieran pORQUE NO MERECES ESTA PUTA MIERDA DE TRATO;0;0;0
22274;@AlexiaBiava Jajajajajaj zorra imbecil mi idola;1;1;1
20447;Ayer fui a un chante de Falafel y todos los maes que atendan me hablaron en rabes y yo #nohaydineros https://t.co/RYPOuyHxeK;0;0;0
20113;@MasterofCR @Exodial0 @GuidoNJ99 Callate la puta boca resentido y la proxima ves busquen vaselina porque no queremos hijo;0;0;0
20046;@andreaacata cllate perra JAJAJAJAJAJA;1;1;1
24006;@Troi_2_Tata que puta novia??? tu eres mi novia!!;0;0;0
21048;Desde siempre y para siempre  #OV7 #LidiaAvila #ErikaZaba #China #Gera #Days #Holly https://t.co/RNBTpA0XC4;0;0;0
20248;Qu actor pudo ser un gran #Aquaman gero en el Universo Extendido de DC? Checa nuestro video y entrate de nuestras opciones :https://t.co/BkJqSPu3Bv https://t.co/bdHVF5wsgw;0;0;0
22435;@Duune_ @Juan3256426 @Emocristo CALLATE TU HIJO DE PERRA ay las mayus;0;0;0
24607;@LeticiaDolera Pues a est seor le va de puta madre.;0;0;0
23801;@kary_lomel se ve que estas lista para meterte unas cuantas vergas en el ocico y te llenen tu cara de zorra con mecos;1;1;1
24566;Rescatan a 61 indocumentados en Guadalupe Victoria municipio de #Durango. @Ma_Luisa_Achem @gobdgo https://t.co/DO7jGbe1FD;0;0;0
24327;Para mi es con pan rabe o nada https://t.co/2dc57IRJL7;0;0;0
24010;Ah esta mi hermosa perra enseando el culo a todos https://t.co/xMPojsEqMi;0;0;0
20958;@come_hombres Agrega puta zorra yo te uso como te mereces y te ago mas puta de lo que ya eres;1;1;1
23188;Casuso callate de una puta vez https://t.co/tWmjW1UFMM;0;0;0
24946;Otro inmigrante que no quiere pagar el tren y agrede al hombre de seguridad y solo una espaola le ayuda. Esto es lo que invade Espaa https://t.co/BD83gT1IOd;1;0;1
24218;I checked in at Taqueria Los Geros #2 on #Yelp https://t.co/VTQQEcBPLT;0;0;0
24478;@Cameeeeeeh CALLATE CAMILA LA PUTA MADRE.;0;0;0
23411;@juulivillalba Tu eres una zorra;1;1;1
21770;Los refugiados no daan la economa del pas receptor en trminos macroeconmicos segn este estudio https://t.co/52uIslrUdO;0;0;0
23173;@VicenteFoxQue @JoseAMeadeK. Porque no te vas mucho A chingar a t uu puta madre perroo mereces morir;0;0;0
21986;T los traes por tus santos ovarios y luego pretendes cargrselos a otros. Anda y vete a la m...  https://t.co/RmyBnjGnJn;0;0;0
21994;Lisa agradece que tenes un dueo con corazn porque te mereces que te ahorque perra hdp;1;1;1
21695;rabes y judos. Judos y rabes. One love. https://t.co/zpYeceQOJV;0;0;0
22568;@FioreSalo Callate vs puta;1;1;1
24237;Formas sensatas de subir el PIB:  Bajar impuestos.  Desregular.  Fomentar la natalidad.  Prohibir a la izquierda.  Formas absurdas de subir el PIB:  Dejar entrar a millones de subsaharianos.;1;0;1
20678;Mierda para aquellos que saltan la valla de Melilla y Ceuta. Cabrones que solo queris venir a violar y pasaramos pipa! Quedaros all y no queris ms a las fuerzas del estado con cal viva! No soy racista pero si persona y ya estamos artos!!!;1;0;1
24114;La competencia de Casado y Rivera con un mensaje anti-inmigrante en la valla de Melilla parece ser que ser la cancin del verano de la derecha PPC's.;0;0;0
20048;#esdemexicanos que te digan gero aunque seas mas negro que la noche;0;0;0
20932;Gorda chaconda.. tu eres por mi polla la mujer perfecta.. quiero ver todo el tuyo cuerpo da BBW mueverse sobra de mi.. @SamyBBW;1;1;1
21033;SEMEN!! Movimiento machista internacional. nete.;0;0;0
21383;@mj_vasquezv Jajajaja callate zorra;1;1;1
20088;Este gero anotando para mi pick de +375. Viva Dinamarca carajo https://t.co/hHVyeWIGcO;0;0;0
21239;ojal poder pegarle un puetazo a mi cerebro y decirle que me deje ya en paz macho que insistente eres cllate ya la puta boca joder;0;0;0
20562;@AgusBenve10 Callate puta loca si sos un quebrado;1;1;1
24839;Ej2: es que es bien puta anda enseando su cuerpo y eso en que le ayuda a ser feminista?;1;1;1
22468;necesit una monita prieta con cabello gero;0;0;0
24882;@ramsesfcb1 @0rianaviloria Callate sirvienta;1;1;0
21217;Qu pensis de este artculo? https://t.co/e9iCoaUVQw;0;0;0
23965;Hola me dijeron que tu novia es una perra;1;1;1
22473;nete a SEMEN!! http://t.co/SADfduwmgE;0;0;0
22039;no me va a dar rabia porque me di la inyeccin callate estpida no me muerdas vos que sos perra https://t.co/VetY24HKjG;1;1;1
20627;De qu muri Cenicienta? De que a las doce el tampax se le convirti en calabaza.;0;0;0
20077;@fedevigevani Cuando te conozca te pego un chicle en la cara a ver si te ves algn da bien;0;0;0
20205;@JoeelSsj comemela lindo JAJAJA;0;0;0
22101;Bueno callate esos dedos perra https://t.co/SanYHqwxTi;1;1;1
22229;@VeryMadLex Este seor es imbcil de la polla;0;0;0
24435;Todas las perdonas geras son bien maricas.;1;0;1
23528;Por dios escuchen rabe y el freestyle de ecko como la rompe;0;0;0
23372;Querer es poder.  Entonces puedo que te calles la puta boca.;0;0;0
22145;@vico_volkov T eres un puto transexual hijo de perra.;0;0;0
23787;"En ese vdeo falta de fondo la cancin de; mi novia es ms puta que la tuya";1;0;1
21031;@HangryLesbian Pero en temas de Filosofa no tenenos ni puta idea Alicia est ah para ensearnos;0;0;0
22742;Saltan la valla de #Ceuta al grito de 'racistas'.  https://t.co/S6UrsjjuGY;0;0;0
24836;@Societatcc Que no se sabe lo de los tirantes copn q no se sabe q puta mana d utilizar a la gente para provocar crispacin parecis seres mezquinos co;0;0;0
21173;me follo a los negratas;1;0;0
22880;SI EL MAMAWEBO CABRN BASTANTE CACHO QUE TE MONTO LA PERRA ESA BECERRO HIJO DE PUTA CLLATE DESGRACIADO CHAVISTA MAL PARIDO SUCIO https://t.co/5vyie8LgD8;0;0;0
24371;@EdiiXI @lidiahdlgo Cllate tu !! Perra;1;1;1
20098;Yo no te discuto como sacar una muela as que cllate la puta madre;0;0;0
20813;@Mendes98Luks Callate vos pedazo de escoria #ParaguayNeedsShawn;0;0;0
21295;Buah chaval se me han saltado las lagrimas de lo bien que lo ha hecho. ANA WAR ERES LA PUTA AMA TIA TE MERECES TODO Y ESTAMOS ORGULLOSOS DE TI JODER #OTDirecto16D;0;0;0
20174;Venga si comemela xddd;0;0;0
21286;Hipocresa de Estados Unidos frente al conflicto nicaragense? https://t.co/pJDIYMmXEn va @cnnee;0;0;0
23637;Y ahora vienen los descerebrados estos a provocar que se detenga el partido. La puta madre pues.;0;0;0
20527;PUUUUUUUUTAAAAAAAAAAAA (SI TU ERES MI PUTA) PUUUUUUUUUUUTAAAAAAAAAAAA (PUTA DEL GOBIERNO);1;1;1
23291;Tu no eres amiguera tu eres puta;1;1;1
20671;@lovinovak ERES EL AMOR DE MI VIDA TU ERES FOTOGNICA SIEMPRE PEAZO PUTA;1;1;1
21733;"""""A nuestro pas llegan ya no solamente los migrantes tradicionales desde la fachada noroccidental africana. Ahora proceden de toda frica y de Asia. Somos la plataforma europea """"""""ideal"""""""" para refugiados e inmigrantes de cualquier parte del mundo. https://t.co/rc0k9POXEJ https://t.co/kxWmzFPXMK""""";1;0;1
23731;@fdeaaaaa Te merecs no tener orgasmos nunca ms en tu vida hijo de puta;0;0;0
23842;@amparcst Cllate zorra djame vivir ajajajajajaja;1;1;1
24541;A la puta cama de puta cllate la boca anormal.;0;0;0
21458;@Laloydoris Tu eres tu gozando como una perra;1;1;1
24187;Esta tarde me dan un regalo de reyes que an no haba llegado. Ya os ensear la puta pasada...;0;0;0
24865;@PresidenciaMX @EPN Ya callate ijo de puta;0;0;0
20070;@NievesD36 @el_pais Distingues entre una violacin o entre un acoso laboral? o lo metes todo en el mismo pack?. Cuando te meten mano o te proponen en el trabajo no te ponen una navaja en el cuello. T eliges si es conveniente o no y de esa eleccin corre;0;0;0
24223;Perra traidora!!!!! No te lo mereces!!!!!! https://t.co/C522UHHAjl;1;1;1
20390;Italia: Una mujer evita con gas pimienta un intento de agresin sexual de un inmigrante ilegal nigeriano en la estacin de tren de Miln. Esta es la realidad de la inmigracin ilegal. https://t.co/YybrILTiRk;1;0;0
22845;Alguien sabe como quitar de i calendario los meses rabes y regresarlo a gregoriano/Mxico plox segn yo estamos en 19Dhul-Qhui dah;0;0;0
24069;Dizque que no vaya a llegar un hijueputa al final porque te pego en la cara y no volvs a saber de m JAJAJAJAJAJ el drama;0;0;0
20115;Si maltratas a un animal sos un hijo de puta y te merecs vivir de la peor manera;0;0;0
23606;Malditos Sudacas @MuSuX_ @Pedroelprofe https://t.co/KwliRJTD5l;1;0;1
24424;#SabiasQue el cerebro de la mujer esta conectado al culo? Porque cada vez que piensan la cagan;1;0;0
20268;@asukasexual comemela tu a mi mamon XDDDD;0;0;0
21525;La gravedad de la violacin no desvirta la infamia del acoso sexual https://t.co/6j7c8Gaa8w;0;0;0
24232;@PaolaruizR02 @mery_1502 Lo mereces pero quedando con nosotras perra mala;0;0;0
24120;@Andreu_andre @DakkuMusic HIJO DE LA GRAN PUTA CALLATE;0;0;0
21456;que asco me da la puta gente que campea y hace el guarro en fortnite espero que si tu eres alguien de ellos dejes este juego ya:/;0;0;0
21055;#NOME?;0;0;0
21973;Ms de 40.000 invasores negros africanos se preparan para invadir Espaa en los prximos meses. Slo el uso contundente de armas en las fronteras espaolas podr detener y revertir este efecto llamada creado por el gobierno de Pedro Snchez. https://t.co/KZisJkW3P8;1;0;1
24366;@PoderFeminazi Cllate y hazme la cena.;1;1;1
20321;@pilarbertolo @el_pais Porque no tiene la menor empata con vctimas de acoso ni de violacin y porque defiende un derecho autoinventado del hombre de hacer con las mujeres lo que les d la gana.;0;0;0
20473;ATENCIN #Espaa ofrece salud gratuita a #inmigrantes indocumentados   https://t.co/tOKF1o7y5A https://t.co/W6OQ0MLSnn;0;0;0
22559;@iAmGuillin @laimarie30 *Entra Hctor El Father al chat* Si t eres una perra pues yo soy ms perro! y que se joda.;1;1;1
23882;A los mexicanos que cruzaban a EEUU les llamaban espaldas mojadas A los guiris que vienen de veraneo a Espaa les llamamos espaldas quemadas;1;0;1
20856;El problema en realidad son los inmigrantes que llegan masivamente los presos que se acercan;1;0;1
22613;Mi novia es hermosa hijos de perra https://t.co/zyf0z9IHAi;0;0;0
24158;Entre brisas me llega la voz de alguien cantando y solo pienso: cllate perra;1;1;1
22555;deja de gastar dinero en tonteras gilipollas de la polla;0;0;0
23444;Cuando Franco esto no era un coladero de P moros y P musulmanes sin papeles;1;0;0
24171;Salvamento Martimo traslada a Almera a 91 inmigrantes rescatados en dos pateras en Alborn - https://t.co/0SCTwlR97E;0;0;0
20840;@FacundoV_ @Imsitx cllate virgen chuggeaste como perra;1;1;1
24107;Baby Yo Se Que Tu Eres Bien Puta Yo Lo Se Hace Toas Las Poses La Puse En 4 Pero Nunca La Bese;1;1;1
21120;Caricachupas  Presenta  Nombres de  Taqueras chidas Por ejemplo  De cochinada  Los cocuyos Geros Boturini Abanicos Ramiro Tepito De milanesa  El Papi  El paisa Cua;0;0;0
24445;@EnamorandonosTV Cada vez enseando mas el culo la babosita y Carmen parece sirvienta con esos trapos jajaja;1;1;1
20737;@multimediostv Que por cierto Danna Paola tu eres una gata asquerosa y una soportable zorra celosa yo soy fan de camy G y la defiendo sea quien sea el olla y slo soy un chavo an as la defiendo me leeiste y me oistes Danna Paola babosa;1;1;1
23552;Que es lo ltimo que se oyo en el Titanic? -!!!NO LE DEJES EL TIMON A ELLA;1;0;0
21464;Lgica de izquierdas? Suprimen religin e imponen rabe y cultura marroqu en las escuelas pblicas... segn el acuerdo firmado en 2012 por el PP!!! Y todava los hay que dudan... #VOX https://t.co/hjBoGCN5VB;0;0;0
20734;Del contrato sin firma del Triplex a los cuadernos quemados del chfer (a.k.a. )... Qu flojita de papeles (y direccionada) viene la cosa #Lawfare;0;0;0
20453;@lijadordf Lo mximo ser ti puta que me uses y me dejes servirte como lo mereces por ser un dios;0;0;0
24833;@Poyuelox @FaunaFeminazi Gracias compaero! Hay que dejar claro quin manda!;0;0;0
23819;@Yuki_prostituta yo lo que quiero es tu coo y que t quieras mi polla~;1;1;1
20500;@laurandzukic @Castol0 Tu eres la novia de la otra zorra https://t.co/oMU8Wr955f;1;1;1
21476;Aqu @pablocasado_ saludando efusivamente y dando la bienvenida a los invasores que han saltado de manera ilegal y violenta la valla de #Ceuta agrediendo a la Guardia Civil. https://t.co/NbuAnxstvx;1;0;1
24203;@MartinBonandini @giulispag02 Cllate puta;1;1;1
20845;La cobertura sanitaria a los 820.000 sin papeles costar a los espaoles 2.000 millones de euros;1;0;1
21298;Que Las Mujeres Son Perras o.O ? No Parcero No Hay Mujer Perra Sino Cansada De Que Un Hombre No Le Demuestre... https://t.co/ScXTRGZHdn;0;0;0
20474;Marlaska la caga...#Dimisionya Cn el asalto valla d Ceuta se abre una crisis Cn el show dl Aquarius s activo efecto llamada y las mafias hacen su agosto. Trato favor acercar polticos presos catalanes Indignacin de Polica y G.Civil Dejar sin fondos a la UCO Cesa al Crnel  UCO https://t.co/5M0Z4YLHnJ;0;0;0
24263;Por que el tema rompe de @_eckoyg es tan pegadizo y arabe ni te cuento;0;0;0
23033;Un juez reafirma la orden a Trump de reactivar el plan para los jvenes indocumentados https://t.co/3X2WIAmbrQ https://t.co/oJyeC1Y7wL;0;0;0
24152;Como esta la cancion arabe pa los baileeees;0;0;0
24022;@diegobranca Cllate pedazo de hijo de puta lacras como me gustara encontrarte Sorete mal cagado esta noche te busco por Amrica bancatela Cagon;0;0;0
24857;@azucenau @navarreteprida @MarcelaGuerraNL @mileniotv  Esas mujeres son las que se quejan del acoso...? S habr quien las acose...?;1;0;0
24769;Miles de refugiados LGTB son vctimas de violencia sexual incluso en los pases de acogida https://t.co/gP35HV63aM va @cascara_amarga;0;0;0
