id,text,tweet_limpio,HS_pred,TR_pred,AG_pred
24650,Opinin:  Es la inmigracin masiva un problema? 15 consejos para solucionarlo y evitarlo https://t.co/mr73IwBT0o https://t.co/iVpy1rAMyp,opinin es la inmigracin masiva un problema? 15 consejos para solucionarlo y evitarlo url url,0,0,0
24341,El profe diciendo que nada de apodos y que slo hay que hablarnos por nuestro nombre y a los tres segundos: Gera psele al frente,el profe diciendo que nada de apodos y que slo hay que hablarnos por nuestro nombre y a los tres segundos gera psele al frente,1,0,0
22177,@C5N Hija de re mil puta!!!!!!!!!!!! Ya te va llegar lo que te mereces,user hija de re mil puta!!!!!!!!!!!! ya te va llegar lo que te mereces,1,1,1
21429,@TitoHunterLoL puto homfobo de mierda te voy a meter la polla en la garganta para que no vuelvas a decir gilipolleces,user puto homfobo de mierda te voy a meter la polla en la garganta para que no vuelvas a decir gilipolleces,0,0,0
22036,Se la viven peleando tipo: TE PODES CALLAR? VOS CALLATE HIJO DE PUTA VOS LOCA ENFERMA DEJAME EN PAZ *LO CHAPA PARA JODERLO* ME CANS,se la viven peleando tipo te podes callar? vos callate hijo de puta vos loca enferma dejame en paz lo chapa para joderlo me cans,0,0,0
22180,@Pushsy_Herem @April_Gamer *.* me podes ensear de como mircoles dibujas tan bien? Enseame chamaca perra Ahre esta emosho uwu,user user me podes ensear de como mircoles dibujas tan bien? enseame chamaca perra ahre esta emosho uwu,1,1,1
24418,@FaunaFeminazi Aydanos a promover el Movimiento SEMEN!! Un RT!,user aydanos a promover el movimiento semen!! un rt!,0,0,0
24694,@Delsoncarvalho2 @SilvioArnaudoOK @loricchio @Flamengo Brasil es la escoria del mundo! Callate negro hijo de puta! Vai engraxar zapato con sua cara!,user user user user brasil es la escoria del mundo! callate negro hijo de puta! vai engraxar zapato con sua cara!,0,0,0
20906,@IaraPicatto1 Callate que yo tmb te extrao perra,user callate que yo tmb te extrao perra,1,1,1
21840,ya no uses el puto we  Cllate puto maricon hijo de perra https://t.co/186gAlnjrG,ya no uses el puto we cllate puto maricon hijo de perra url,0,0,0
20301,#AoNuevoEnCombate zorra callateeedd,aonuevoencombate zorra callateeedd,1,1,1
22938,Masculinidad frgil es mi crush francs echndose un clavado al cenote solo porque un grupo de rabes le dijo pussy,masculinidad frgil es mi crush francs echndose un clavado al cenote solo porque un grupo de rabes le dijo pussy,0,0,0
24848,@quieromamarpene @calenton_madrid @Pito_maricon_ Vas a sentir como s mueve m polla en t culo de putita para qu veas que t amo no s olvida nunca de darte t racin de leche en ese maravilloso culo peludo de putita,user user user vas a sentir como s mueve m polla en t culo de putita para qu veas que t amo no s olvida nunca de darte t racin de leche en ese maravilloso culo peludo de putita,0,0,0
23028,Apoyo a una legislacin en Per que castigue doble pena a inmigrantes culpables de delito. Cese al perjuicio que choros exportados perjudiquen a sinceros emigrantes compatriotas,apoyo a una legislacin en per que castigue doble pena a inmigrantes culpables de delito cese al perjuicio que choros exportados perjudiquen a sinceros emigrantes compatriotas,0,0,0
21303,Esta chica denuncia una violacin invisibilizada y lo que os preocupa es que diga que el agresor tena polla. Sois imbciles. https://t.co/ZeBi9EIIR1,esta chica denuncia una violacin invisibilizada y lo que os preocupa es que diga que el agresor tena polla sois imbciles url,0,0,0
20457,Tu chica es un poco guarra   Quin se supone que es mi chica https://t.co/bmgezed3wY,tu chica es un poco guarra quin se supone que es mi chica url,1,1,1
21245,@joeldavid26 On tu eres muy perra,user on tu eres muy perra,1,1,1
21849,@feminiciD10S @metabolizedjunk Callate hijo de perra,user user callate hijo de perra,0,0,0
23482,@migracionpanama @Mitradel operativo en multi plaza restaurantes con extranjeros sin PAPELES.hasta cuando SAQUEN ESA BASURA,user user operativo en multi plaza restaurantes con extranjeros sin papeles hasta cuando saquen esa basura,1,0,0
20197,Quieroite un lomito arabe com salsa de ajo,quieroite un lomito arabe com salsa de ajo,0,0,0
20583,#HaceMuchoQue no tienes derechos #Honey...,hacemuchoque no tienes derechos honey,0,0,0
24126,LA SOLUCIN ES SOLDARLE EL TIMN DE LA PATERA RUMBO DE DONDE SALIERON CON AGUA Y COMIDA. https://t.co/59pInBdgnR,la solucin es soldarle el timn de la patera rumbo de donde salieron con agua y comida url,0,0,0
24354,SE LO MERECA TANTO LA PUTA MADRE VAMOS FLORENCIA ES SEMIFINALISTA,se lo mereca tanto la puta madre vamos florencia es semifinalista,0,0,0
24894,Los miles de inmigrantes nacidos el 1 de enero | El Correo https://t.co/cIQ3MTFjVZ  Un magreb que lleg con 17 aos y un subsahariano que lo hizo en patera a la misma edad retratan el fenmeno de los menores migrantes. https://t.co/ec09odxSyu,los miles de inmigrantes nacidos el 1 de enero el correo url un magreb que lleg con 17 aos y un subsahariano que lo hizo en patera a la misma edad retratan el fenmeno de los menores migrantes url,0,0,0
23843,Entre Arabe de @papichampok y @_eckoyg y el freestyle que se acaba de mandar Ecko confirmamos la existencia de dios reencarnado en persona,entre arabe de user y user y el freestyle que se acaba de mandar ecko confirmamos la existencia de dios reencarnado en persona,0,0,0
20490,@_Dxku_ @goneguru4 Ti o cllate la puta boca y djala en paz por que sabemos que no nos dars la razn as que dejemos el tema,user user ti o cllate la puta boca y djala en paz por que sabemos que no nos dars la razn as que dejemos el tema,0,0,0
21778,// creo que algum vecino esta escuchando reggaeton pero no lo tengo claro porque suena como si coges una msica rabe y le metes autotune rollo robtico,creo que algum vecino esta escuchando reggaeton pero no lo tengo claro porque suena como si coges una msica rabe y le metes autotune rollo robtico,0,0,0
22913,NO A VER CALLATE VALE ME CAGO EN LA PUTA SIGUE Y CALLATE VAMOS ESCRIBE BASTA DE DOLOR EN EL PECHO https://t.co/zydY3XNreX,no a ver callate vale me cago en la puta sigue y callate vamos escribe basta de dolor en el pecho url,0,0,0
24998,#¿NOMBRE?,nombre?,0,0,0
24062,@antonellagf21 @camii_vena CALLATEEEE VOS PERRA ENVIDIOSA,user user callateeee vos perra envidiosa,1,1,1
20346,Una vez un arabe me pidi matrimonio en Canad JAJAJAJAJA 100% real 0% fake,una vez un arabe me pidi matrimonio en canad jajajajaja 100 real 0 fake,0,0,0
24304,NUEVO! Recetazas: Empanadas Arabes #Noticias  #PolemicaEnElBar #Incorrectas #OjosQueNoVen #ViernesIntratable #DeboDecir via @lachismozatv +RT https://t.co/K3iiFvGgPj,nuevo! recetazas empanadas arabes noticias polemicaenelbar incorrectas ojosquenoven viernesintratable debodecir via user rt url,0,0,0
21792,@YeniVilcatoma2 @AlbertoBelaunde Perra sinverguenza tu eres parte de la mafia fujimorista.,user user perra sinverguenza tu eres parte de la mafia fujimorista,1,1,1
24791,@newells_cami @mellopez00 Jajajajjajaja callate la puta madre,user user jajajajjajaja callate la puta madre,0,0,0
22543,@eride91 Es que somos muy inocentes y ya ensear un pezn es ser una guarra,user es que somos muy inocentes y ya ensear un pezn es ser una guarra,1,1,0
22124,Y cuando llega y me destroza l dice: te lo mereces por puta.  No dejes de someterme cielo. #enamorada #minovioesgenial https://t.co/6ue18QOg8e,y cuando llega y me destroza l dice te lo mereces por puta no dejes de someterme cielo enamorada minovioesgenial url,1,0,1
20947,@_JBonilla_ @CanalYesTV Cllate perra,user user cllate perra,1,1,1
21335,hola rubius te sigo desd qUE TE CALLES LA PUTA BOCA A QUIEN LE IMPORTA,hola rubius te sigo desd que te calles la puta boca a quien le importa,0,0,0
24526,.@ArabeUnido_ quiere seguir buena racha en casa. @costadeleste buscar esta noche su primer gol en la @LPFPanama. #LPFxRPC https://t.co/LNDsZDDT5O,user quiere seguir buena racha en casa user buscar esta noche su primer gol en la user lpfxrpc url,0,0,0
23616,Sigan haciendo experimentos con sudacas https://t.co/GWNBYSS8fC,sigan haciendo experimentos con sudacas url,1,0,0
24179,Lavar los platos reduce el estrs' http://t.co/YXDqWsdx4Z Les vendr bien despus de pensar ms de 10 min seguidos (Tampoco har milagros),lavar los platos reduce el estrs url les vendr bien despus de pensar ms de 10 min seguidos tampoco har milagros,1,0,0
23521,Ya estamos full en las delicias de isabella lomito rabe salsa para pizza empanada hamburguesa sndwich de lomito todo casero te espero en campo va entre https://t.co/tnGhCUblPb,ya estamos full en las delicias de isabella lomito rabe salsa para pizza empanada hamburguesa sndwich de lomito todo casero te espero en campo va entre url,0,0,0
24497,Y con dos monjas diciendote que te calles la puta jeta JAJAJAJAJA ay 2017 fuiste mi mejor ao xDD https://t.co/T8cL7kZKHc,y con dos monjas diciendote que te calles la puta jeta jajajajaja ay 2017 fuiste mi mejor ao xdd url,0,0,0
22995,Nivel 4 reforzado es igual a recoger 400 inmigrantes cada da . https://t.co/RVYHv6mL06,nivel 4 reforzado es igual a recoger 400 inmigrantes cada da url,0,0,0
24258,conversaciones con mi hermana: - Nerea baja el volumen del mvil por favor. - Cllate zorra.,conversaciones con mi hermana nerea baja el volumen del mvil por favor cllate zorra,1,1,1
21294,@yaitzaxavi @victoirefrmhell @WWE @RealPaigeWWE Callate zorra cara de mono,user user user user callate zorra cara de mono,1,1,1
24380,@palopascalee paloma cllate la boca que sos de flaca hija de perra una envidia,user paloma cllate la boca que sos de flaca hija de perra una envidia,1,1,1
23903,@LuisitoComunica Eres un hijo e puta que te mereces lo mejor chido por ti felicidades perrn festejemos en grande con esta meloda! https://t.co/nLmylXYjkB,user eres un hijo e puta que te mereces lo mejor chido por ti felicidades perrn festejemos en grande con esta meloda! url,0,0,0
22005,rabe para que la pussy lo baile  @papichampok @_eckoyg,rabe para que la pussy lo baile user user,0,0,0
20472,@MaviMartinezok Callate la boca perra desgraciada,user callate la boca perra desgraciada,1,1,1
23580,@lapurisimayoro @lorenagm7 @Barbijaputa Me bloque hace siglos. Le dio por decir muchas tonteras sobre m en conversaciones con otras personas. Usando el rumor falso para desprestigiar. A m me parece un comportamiento muy lamentable y que dice mucho y m,user user user me bloque hace siglos le dio por decir muchas tonteras sobre m en conversaciones con otras personas usando el rumor falso para desprestigiar a m me parece un comportamiento muy lamentable y que dice mucho y m,0,0,0
23510,Feliz ao a todo el mundo!! Menos a esos hijos de puta que hacen las bromas de 'no como desde el ao pasado'. Mereceis plomo en pecho,feliz ao a todo el mundo!! menos a esos hijos de puta que hacen las bromas de no como desde el ao pasado mereceis plomo en pecho,0,0,0
23756,Fav si eres bien puta para meterte al nuevo grupo de dm que crear donde nos ensearas las tetas guarra desgrac,fav si eres bien puta para meterte al nuevo grupo de dm que crear donde nos ensearas las tetas guarra desgrac,1,1,1
24696,@viviana_bonilla @veronicaariasf Como t eres otra VAGA perra desgraciada ladrona,user user como t eres otra vaga perra desgraciada ladrona,1,1,1
20643,rete t de la valla de Melilla y el muro de Trump. El ayto de Madrid ya hizo sus pinitos con fosos para aislar gitanos https://t.co/AAzZaKxcO2 #madrid,rete t de la valla de melilla y el muro de trump el ayto de madrid ya hizo sus pinitos con fosos para aislar gitanos url madrid,0,0,1
22043,Nas ganas de andar en modo arab para hacerlos volar a todos,nas ganas de andar en modo arab para hacerlos volar a todos,0,0,0
24660,@PogbaKing6 @CampoyYT @LMDshw @KNekro @DjMaRiiO_90 Joder to callate que soy un puto adolescente de mierda queriendo llamar la puta atencin,user user user user user joder to callate que soy un puto adolescente de mierda queriendo llamar la puta atencin,0,0,0
24239,@Despeinaooo @sndrthrrr_ que te calles roger joder puta hostia mierda joder,user user que te calles roger joder puta hostia mierda joder,1,1,1
23223,@reginabanda06 t eres una zorra,user t eres una zorra,1,1,1
24867,Pens que no se te haba roto el tomate este mes.  -Las Kardashian hablando de su menstruacin en espaol gachupin.,pens que no se te haba roto el tomate este mes las kardashian hablando de su menstruacin en espaol gachupin,0,0,0
24494,Ya era hora coo una puta actuacin como se mereca bravo Cepeda. #OTGala9,ya era hora coo una puta actuacin como se mereca bravo cepeda otgala9,0,0,0
23007,l'arabe arab https://t.co/G5reP5dNKs,l arabe arab url,0,0,0
21434,@vickkysanchezz Cllate tu puta zorra,user cllate tu puta zorra,1,1,1
20855,a ver cuando dejara de provocar y sabes que? Encima no tiene ni culo xD,a ver cuando dejara de provocar y sabes que? encima no tiene ni culo xd,0,0,0
21202,@Yoimiscircusta2 @CHUPITAOficial @SayumiOficial Pues cllate ya de una puta vez que me has enviado casi 20 mensajes pesao. Y seguro que como eres gilipollas seguirs hijo de la gran puta,user user user pues cllate ya de una puta vez que me has enviado casi 20 mensajes pesao y seguro que como eres gilipollas seguirs hijo de la gran puta,0,0,0
22175,[29/10 14:01] Kundogan: Yo no estoy hablando contigo cllate la puta emocin,29 10 14 01 kundogan yo no estoy hablando contigo cllate la puta emocin,0,0,0
21813,@josesinito @LeaderDeus @NewSchool_CL Cllate vo si Eri mi perra,user user user cllate vo si eri mi perra,1,1,1
24691,@thebossniki Tu eres un imbcil maleducado que no tienes ni puta idea. Dicho esto paso de ti.,user tu eres un imbcil maleducado que no tienes ni puta idea dicho esto paso de ti,0,0,0
22617,HumorMachistahttp://twitpic.com/c6q5k - #Humor,humormachista url humor,0,0,0
24637,Entrar a Twitter Ver las 2 publicaciones nuevas Salir de Twitter Volver a entrar a Twitter Ver las 2 publicaciones nuevas Salir de Twitter,entrar a twitter ver las 2 publicaciones nuevas salir de twitter volver a entrar a twitter ver las 2 publicaciones nuevas salir de twitter,0,0,1
23755,Pinche Astrid perra hasta en mis sueos eres tonta No te lo mereces,pinche astrid perra hasta en mis sueos eres tonta no te lo mereces,1,1,1
21063,El Gobierno ha reforzado el sistema nacional de proteccin internacional y de acogida al aprobar una oferta de empleo pblico extraordinaria y adicional de 323 plazas destinadas a mejorar la atencin a los solicitantes y beneficiarios de proteccin... https://t.co/YwfKM4sc9J,el gobierno ha reforzado el sistema nacional de proteccin internacional y de acogida al aprobar una oferta de empleo pblico extraordinaria y adicional de 323 plazas destinadas a mejorar la atencin a los solicitantes y beneficiarios de proteccin url,0,0,0
23137,Sinceramente si tienes un perro y le cortas las orejas y cola ADREDE por puta 'esttica' no mereces tener ese animal y espero que te las corten a ti tambin,sinceramente si tienes un perro y le cortas las orejas y cola adrede por puta esttica no mereces tener ese animal y espero que te las corten a ti tambin,0,0,1
20493,GorDA CALLATE DE UNA VEZ QUE NO ESTS VIENDO QUE ALIMENTAS TU DEPRESIN? PUTA MADRE MORITE,gorda callate de una vez que no ests viendo que alimentas tu depresin? puta madre morite,1,0,0
24463,@IvanDuque hace falta mas seguridad donde coloquen orden con comerciantes informales y indocumentados venezolanos que venden productos quitando las ventas a los comercios que pagan impuestos esto sucede en Ccuta y el puente Simn Bolvar.,user hace falta mas seguridad donde coloquen orden con comerciantes informales y indocumentados venezolanos que venden productos quitando las ventas a los comercios que pagan impuestos esto sucede en ccuta y el puente simn bolvar,1,0,0
23774,La esposa de mi jefe pas de ser la gera que seguro es bien mamona a mi mam tapata,la esposa de mi jefe pas de ser la gera que seguro es bien mamona a mi mam tapata,0,0,0
20661,Pegandole con cinturones entre 8 y ara dicen k.son ellos los.agredidos.pero mierdas k ahy un video aparte sin papeles pues detenerlos y exarlos a la puta mierda tanto negro.en el.paissin papeles no es.normal,pegandole con cinturones entre 8 y ara dicen k son ellos los agredidos pero mierdas k ahy un video aparte sin papeles pues detenerlos y exarlos a la puta mierda tanto negro en el paissin papeles no es normal,0,0,0
20402,@ere_75 @marjorie_aj71 As como t eres maricn y puta tapiada  tu obsesin solo produce risa.,user user as como t eres maricn y puta tapiada tu obsesin solo produce risa,0,0,0
23115,Nunca falta ese hijo de puta que dice -Se puso colorada!- cllate! Ya se dieron cuenta ! Haces que me de ms verguenza!,nunca falta ese hijo de puta que dice se puso colorada! cllate! ya se dieron cuenta ! haces que me de ms verguenza!,0,0,0
22498,@GuilleLobo Callate la boca pedazo de hijo de puta. Doa Rosa con micrfono.,user callate la boca pedazo de hijo de puta doa rosa con micrfono,0,0,0
22002,@SamiDoural LA PUTA MADRE CALLATE,user la puta madre callate,0,0,0
23094,@ConCiliaFlores @NicolasMaduro Jajajaja cllate maldita perra de mierda ladrona de bancos,user user jajajaja cllate maldita perra de mierda ladrona de bancos,1,1,1
23111,No voy a llorar y decir que no merezco esto porque es probable que lo merezcaPOR ZORRA,no voy a llorar y decir que no merezco esto porque es probable que lo merezcapor zorra,1,1,0
20091,@DarkGraphics_YT @IstEkoGFX @kanouraa LO MAS SATURADO ES VER MI POLLA EN TU CULO AGUJEREADO,user user user lo mas saturado es ver mi polla en tu culo agujereado,0,0,0
24044,@Criscg2 @s0ymia T eres un@ ni@ que no sabe nada de la vida cuando te toque pasar hambre me voy a rer en tu puta cara,user user t eres un ni que no sabe nada de la vida cuando te toque pasar hambre me voy a rer en tu puta cara,0,0,0
24228,Quieren erradicar el acoso solo hacia las mujeres aprobando este tipo de medidas ridculas. Concejo de Bogot: que inteligente eres. https://t.co/BeudBRO5Dz,quieren erradicar el acoso solo hacia las mujeres aprobando este tipo de medidas ridculas concejo de bogot que inteligente eres url,0,0,0
21086,Ya por fin con 98% libre de puntas geras https://t.co/BduFMrM6GF,ya por fin con 98 libre de puntas geras url,1,0,0
20441,No se por que me empezaron a seguir tantas cuentas rabes pero gracias porque sub como trescientos followers en minutos ahre #MMVAs  #FFArtistShawn,no se por que me empezaron a seguir tantas cuentas rabes pero gracias porque sub como trescientos followers en minutos ahre mmvas ffartistshawn,0,0,0
23034,Esta puta blanca no se calla! Ya cllate con tu chugar daddy! Puro pinche chugar daddy! A nadie le importa pendeja!,esta puta blanca no se calla! ya cllate con tu chugar daddy! puro pinche chugar daddy! a nadie le importa pendeja!,1,1,1
23607,@perradesatan @iamjoseAM Pues tengo todo el da del seor libre. Y como t eres una perra del ngel cado he pensado que podamos hacerlo frente a una iglesia.,user user pues tengo todo el da del seor libre y como t eres una perra del ngel cado he pensado que podamos hacerlo frente a una iglesia,1,1,1
22001,Puta es puta y se trata como puta mujer es mujer y se trata como mujer,puta es puta y se trata como puta mujer es mujer y se trata como mujer,1,0,0
24437,Un libro fundamental para entender los traumas polticos y sociales que la derrota militar contra Israel en 1967 gener en los pases rabes. https://t.co/NyM7hlqtNt,un libro fundamental para entender los traumas polticos y sociales que la derrota militar contra israel en 1967 gener en los pases rabes url,0,0,0
23310,VAAAAAAMOOS FLORENCIA VIGNA LA PUTA MADREEEEEE! SOS UNA AMOR DE PERSONA Y TE LO MERECES MUCHO MUCHO,vaaaaaamoos florencia vigna la puta madreeeeee! sos una amor de persona y te lo mereces mucho mucho,1,1,1
22816,@BeeluArzola Sos una hija de puta mala.madre pobre ngel todo x una tablet perra mal parida no te mereces nada vos presa tenes que ir no al siclogo .,user sos una hija de puta mala madre pobre ngel todo x una tablet perra mal parida no te mereces nada vos presa tenes que ir no al siclogo,1,1,1
23964,YA CALLATE PUTA PERRA ME TIENES CANSADO CON TUS PENDEJADAS,ya callate puta perra me tienes cansado con tus pendejadas,1,1,1
20816,me: ay el peor enemigo de una mujer es otra mujer also me: esa vieja es bn zorra me again: deberamos respetarnos entre nosotras,me ay el peor enemigo de una mujer es otra mujer also me esa vieja es bn zorra me again deberamos respetarnos entre nosotras,1,1,0
20116,@20m Lastima.... callate zorra!!!!!!!,user lastima callate zorra!!!!!!!,1,1,1
21667,Quin soy yo para faltar el respeto a alguin por ensear una teta o una polla. Ms asco me da juzgar a la ligera y ponerme a faltar el respeto,quin soy yo para faltar el respeto a alguin por ensear una teta o una polla ms asco me da juzgar a la ligera y ponerme a faltar el respeto,0,0,0
22604,@juncosCataa Ninguna mujer es puta y el que lo diga es un rancio,user ninguna mujer es puta y el que lo diga es un rancio,0,0,0
24549,@MinInteriorRD @MDefensaRD Cmo diablos un indocumentado Haitiano tiene cinco fichas y no lo deportan despus que cumple prisin? VDEO: Haitiano apresado por asaltar y violar joven dijo que no supo lo que hizo; estaba borracho.  https://t.co/nCG4GHl2yW @DaniloMedina @DGMRD,user user cmo diablos un indocumentado haitiano tiene cinco fichas y no lo deportan despus que cumple prisin? vdeo haitiano apresado por asaltar y violar joven dijo que no supo lo que hizo estaba borracho url user user,0,0,0
22261,As se dice victoria en sirio arabe https://t.co/2JyHkVHPoe,as se dice victoria en sirio arabe url,0,0,0
22102,"""""Son """"""""cacahuates"""""""" dichos sobre inmigrantes: @realDonaldTrump dijo que sus comentarios en campaa son nada comparados con la realidad https://t.co/MdYZLsX3SY""""",son cacahuates dichos sobre inmigrantes user dijo que sus comentarios en campaa son nada comparados con la realidad url,0,0,0
21466,@jcastle1995 mejor cllate perra lmao,user mejor cllate perra lmao,1,1,1
21207,Matt Damon critica campaa contra el acoso y la violacin sexual - La Prensa de Honduras https://t.co/GYtXQtZoj0,matt damon critica campaa contra el acoso y la violacin sexual la prensa de honduras url,0,0,0
24936,@weni_habbo @ESHabbo @JorgeHelper @LinuXx_Habbo @DeRociodemiel @BryanBieber17HB @iMonyHabbo Cllate puta,user user user user user user user cllate puta,1,1,1
22127,@davidpepi00 Cllate perra que ests igual,user cllate perra que ests igual,1,1,1
23406,@Ricardo_Peralta Cllate puta creo que an sigo ebria,user cllate puta creo que an sigo ebria,1,1,1
21971,Exclusivas #Tnicas #Arabes de Hombre. Con detalles de #Altacostura #Thawb #Jalabiya #Jubah #Gandura Talles del ... https://t.co/16bTa34hqw,exclusivas tnicas arabes de hombre con detalles de altacostura thawb jalabiya jubah gandura talles del url,0,0,0
21766,@Cynntuu @Pipo_gabriela @AlejandroPicart @Antonellapicart Callate que a vos no te llego ni a los talones. Puta,user user user user callate que a vos no te llego ni a los talones puta,1,1,1
22384,@IvannaLaliter NO TENGO AUTOESTIMA LA RE PUTA MADRE CALLATE,user no tengo autoestima la re puta madre callate,0,0,0
23240,@Afrit0_ @luisanalamejorx tu callate puta.,user user tu callate puta,1,1,1
23602,Mood: hasta la polla de la gente imbcil,mood hasta la polla de la gente imbcil,0,0,0
20524,@lamacope Para q le chupe la polla. Que eres un pesao Callate ya,user para q le chupe la polla que eres un pesao callate ya,0,0,0
21607,@BeeluArzola callate puta mal parida perra re culia inconciente callada deberias estar maldita,user callate puta mal parida perra re culia inconciente callada deberias estar maldita,1,1,1
22088,@__rpl21  t eres mi perra https://t.co/OiBg2bv3Kp,user t eres mi perra url,1,1,0
22864,Que temazo arabe dios mio,que temazo arabe dios mio,0,0,0
22918,@EternoBlanco_ Cllate perra por un partido no hay vergenza para alguien que lleva 5 titulos,user cllate perra por un partido no hay vergenza para alguien que lleva 5 titulos,1,1,1
23741,Edgar tapia Buen compa Nos conocemos desde prepa Llevamos tocando en la misma banda como 2/3 aos  Se acaba de enterar que no soy gabacha https://t.co/2z3h3iwUaG,edgar tapia buen compa nos conocemos desde prepa llevamos tocando en la misma banda como 2 3 aos se acaba de enterar que no soy gabacha url,0,0,0
21505,@diegobossio @diputadospj Cllate gordo hijo de puta. Vos tampoco te vas a poder ni siquiera subir al helicptero...,user user cllate gordo hijo de puta vos tampoco te vas a poder ni siquiera subir al helicptero,0,0,0
21159,Y me pongo rabe cuando tomooo,y me pongo rabe cuando tomooo,0,0,0
24399,@carolgrillito @marcelaguinaga @MashiRafael cllate perra,user user user cllate perra,1,1,1
24431,Yo nunca le he dicho puta a una mujer pero socia t eres senda petardo  estas navidades no voy a comprar pirotecnias ya contigo vasta,yo nunca le he dicho puta a una mujer pero socia t eres senda petardo estas navidades no voy a comprar pirotecnias ya contigo vasta,1,1,0
20303,@Ricardo202 Imbecil eres t. Ya scate ese rancho de la cabeza. Miles de nias nios y jvenes padecen de acoso en lnea y en la vida real. Pendejadas como esas que tuiteas mantienen vivo el odio hacia jvenes glbti. Muchos que no tienen ni gua o protecc,user imbecil eres t ya scate ese rancho de la cabeza miles de nias nios y jvenes padecen de acoso en lnea y en la vida real pendejadas como esas que tuiteas mantienen vivo el odio hacia jvenes glbti muchos que no tienen ni gua o protecc,0,0,0
20850,"""@RickyJavier2001 @sofiavianeylh @davidpepi00 Cllate perra""",user user user cllate perra,1,1,1
21006,@xarita327 @TRIKYHUMOR @yonier2012 @casTa1326 @LizMontoyapan30 @El_SuperRaton @changodepravado Cllate puta!!,user user user user user user user cllate puta!!,1,1,1
20134,me acaban aqui de ensear al nio polla o deberia decir PRINGADO DE LA VIDA Q LO UNICO Q HA HECHO EN SU VIDA (indirectamente) ES TENER UNA POLLA GRANDE.... QUE. PUTO. ASCAZO. NIO.,me acaban aqui de ensear al nio polla o deberia decir pringado de la vida q lo unico q ha hecho en su vida indirectamente es tener una polla grande que puto ascazo nio,0,0,0
23355,@alyzaid_duarte Callate perra la amaneciiii,user callate perra la amaneciiii,1,1,1
21256,Un da largo CALLATE HIJO DE PUTA ESTABAS JUGANDO AL PDEL,un da largo callate hijo de puta estabas jugando al pdel,0,0,0
21030,mi novia es demasiado hermosa puta vida nojoda culo,mi novia es demasiado hermosa puta vida nojoda culo,1,1,1
24528,@salvameoficial madre ma Gustavo.. cllate la puta boca de una vez si no quieres hacer ms dao. Todos los hombres son gilipollas perdidos no saben medir hasta dnde se puede hablar y hasta donde no si no se quiere hacer dao.,user madre ma gustavo cllate la puta boca de una vez si no quieres hacer ms dao todos los hombres son gilipollas perdidos no saben medir hasta dnde se puede hablar y hasta donde no si no se quiere hacer dao,0,0,0
21648,@AngieDeviluke Te mereces toda mi verga por puta hermosa y para festejar ao nuevo como la zorra come semen que eres hermosa,user te mereces toda mi verga por puta hermosa y para festejar ao nuevo como la zorra come semen que eres hermosa,1,1,1
20865,@JesusSanchezJi4 Solo hago lo q me ensearon Ser una #puta,user solo hago lo q me ensearon ser una puta,0,1,0
21644,@mraubreygrey @sweetskipp asi me gusta amor bien rica enseando las tetas ricas que tienes perra rica,user user asi me gusta amor bien rica enseando las tetas ricas que tienes perra rica,1,1,1
22710,@uranioceIoso @iStar57_ T eres mi zorra favorita,user user t eres mi zorra favorita,1,1,1
22121,@LuceroAndraade Nany t eres bien perra bsica,user nany t eres bien perra bsica,1,1,1
22922,Finales de 2017 y yo todava no entiendo cuando una mujer es puta o trola,finales de 2017 y yo todava no entiendo cuando una mujer es puta o trola,0,0,0
21226,cual es el dia de la mujer? -El dia menos pensado-,cual es el dia de la mujer? el dia menos pensado,0,0,0
24850,@albafff14 t eres una perra infernal,user t eres una perra infernal,1,1,1
22659,Ya te dije que te calles puta prra sucia de panocha apestosa.,ya te dije que te calles puta prra sucia de panocha apestosa,1,1,1
22191,la calle es una zorra pero baby tu eres ms por eso cundo llego me vuelvo a enamorar,la calle es una zorra pero baby tu eres ms por eso cundo llego me vuelvo a enamorar,1,1,1
20950,como me caga que me digan te recomiendo una pelicula y me la empiecen a contar. si te pregunto adelante si no callate la puta boca!,como me caga que me digan te recomiendo una pelicula y me la empiecen a contar si te pregunto adelante si no callate la puta boca!,0,0,0
23399,#Felizsbado La realidad contra la mala leche.   https://t.co/keYpOql4ge,felizsbado la realidad contra la mala leche url,0,0,0
21924,@zndxyyz No tan fuerte como mi polla entrando en tu culo,user no tan fuerte como mi polla entrando en tu culo,0,0,0
24761,@CaballoLyL YA CLLATE HIJO DE TU PUTA MADRE https://t.co/Kg1eLDviQ4,user ya cllate hijo de tu puta madre url,0,0,0
22311,@laragarcia3 CALLATE QUE LO NICO QUE NO TE HAGO ES LA TAREA PERRA DESPUS SOY UN A M O R,user callate que lo nico que no te hago es la tarea perra despus soy un a m o r,1,1,1
20846,Mi pap me acaba de ensear un video de una perra estresada y me dijo que era yo.,mi pap me acaba de ensear un video de una perra estresada y me dijo que era yo,1,0,0
23211,A mi me descuidas 2 minutos en una peda y ya estoy hablando rabe.,a mi me descuidas 2 minutos en una peda y ya estoy hablando rabe,0,0,0
23973,@SR_haru_L Sera un honor ensearle a mi hija como ser una buena zorra,user sera un honor ensearle a mi hija como ser una buena zorra,1,1,1
